race,sex,LSAT,UGPA,region_first,ZFYA,sander_index,first_pf
White,1,40.0,3.1,SC,1.44,0.795238095238,1.0
White,2,33.0,3.1,SC,0.56,0.707738095238,1.0
White,2,35.0,2.6,SC,0.17,0.6851190476189999,1.0
White,2,38.0,2.9,SC,-0.79,0.75119047619,1.0
Mexican,1,28.0,2.7,SC,-1.08,0.607142857143,0.0
Hispanic,1,35.0,2.2,SC,-0.3,0.647023809524,1.0
White,1,38.0,2.8,SC,-0.91,0.7416666666670001,1.0
Mexican,2,33.0,3.0,SC,0.75,0.698214285714,1.0
White,2,34.0,3.3,SC,1.02,0.739285714286,1.0
White,2,36.0,2.9,SC,-1.77,0.72619047619,0.0
White,2,40.0,2.5,SC,1.59,0.738095238095,1.0
White,2,37.0,3.2,SC,0.44,0.767261904762,1.0
White,1,31.0,3.6,SC,1.27,0.7303571428569999,1.0
White,1,40.0,3.4,SC,1.05,0.8238095238099999,1.0
White,1,39.0,3.4,SC,0.34,0.81130952381,1.0
White,1,39.0,2.9,SC,0.02,0.7636904761900001,0.0
Hispanic,1,27.0,4.0,SC,0.12,0.718452380952,1.0
White,1,34.0,3.1,SC,-0.08,0.720238095238,1.0
Mexican,2,35.0,2.7,SC,0.58,0.6946428571430001,1.0
White,1,40.0,3.2,SC,0.56,0.804761904762,1.0
White,2,36.0,2.9,Mt,0.63,0.72619047619,1.0
White,1,28.3,3.1,SC,1.54,0.648988095238,1.0
White,2,34.5,3.2,SC,-0.67,0.736011904762,0.0
White,2,36.0,2.6,Mt,-0.57,0.697619047619,1.0
White,2,39.0,2.5,SC,0.88,0.7255952380949999,0.0
White,2,35.0,3.1,SC,-0.15,0.732738095238,1.0
White,1,35.0,2.7,SC,-0.5,0.6946428571430001,1.0
White,2,36.0,2.9,SC,0.48,0.72619047619,1.0
White,2,31.5,3.3,SC,-0.4,0.708035714286,1.0
White,2,36.0,3.0,SC,-1.01,0.735714285714,1.0
White,2,37.0,3.0,SC,0.58,0.7482142857140001,1.0
White,1,40.0,3.4,SC,1.56,0.8238095238099999,1.0
White,2,31.0,3.3,SC,0.51,0.701785714286,1.0
White,1,31.0,3.1,SC,0.12,0.682738095238,1.0
Asian,1,31.0,2.9,SC,-0.4,0.66369047619,1.0
White,1,29.0,3.3,SC,-1.21,0.676785714286,0.0
White,2,37.0,2.6,SC,-1.21,0.7101190476189999,0.0
White,2,38.0,2.2,SC,-0.94,0.6845238095239999,1.0
White,1,35.0,3.1,SC,-0.74,0.732738095238,1.0
White,1,35.0,2.8,SC,-1.16,0.704166666667,0.0
White,1,35.0,3.2,SC,-0.15,0.742261904762,0.0
White,1,29.7,3.7,SC,-0.47,0.7236309523810001,1.0
Black,1,27.0,3.1,SC,-1.33,0.632738095238,0.0
White,1,34.0,3.3,SC,0.12,0.739285714286,1.0
White,2,39.0,3.0,SC,-1.06,0.773214285714,1.0
White,2,38.0,2.8,SC,0.58,0.7416666666670001,1.0
Mexican,2,33.0,3.1,SC,-1.23,0.707738095238,1.0
White,2,39.0,2.7,SC,-0.23,0.744642857143,1.0
White,2,45.0,2.9,SC,1.32,0.83869047619,1.0
White,2,37.0,2.9,SC,0.07,0.7386904761900001,0.0
Mexican,2,39.0,2.4,SC,-2.24,0.7160714285709999,0.0
White,1,39.0,2.5,SC,-1.01,0.7255952380949999,0.0
White,2,36.0,2.7,SC,0.29,0.7071428571430001,1.0
Mexican,1,40.0,2.6,SC,-0.62,0.7476190476189999,1.0
White,2,36.0,2.7,SC,-1.79,0.7071428571430001,1.0
White,2,31.0,3.1,MW,0.93,0.682738095238,1.0
White,2,32.0,3.2,SC,0.83,0.704761904762,1.0
White,2,38.0,2.4,SC,-0.79,0.703571428571,1.0
White,2,37.0,2.8,SC,0.36,0.729166666667,1.0
White,1,41.0,2.9,SC,0.61,0.78869047619,1.0
White,2,35.0,2.9,SC,-0.3,0.71369047619,1.0
White,1,40.0,2.7,SC,1.76,0.7571428571430001,1.0
White,1,33.0,2.3,SC,0.36,0.6315476190479999,1.0
White,2,42.0,2.3,SC,0.83,0.744047619048,1.0
White,1,41.0,3.5,SC,0.58,0.8458333333329999,1.0
White,2,33.0,3.0,SC,0.31,0.698214285714,1.0
White,1,37.0,3.0,SC,0.46,0.7482142857140001,1.0
White,2,35.0,3.0,SC,-0.86,0.723214285714,1.0
White,2,37.0,2.5,SC,-0.37,0.7005952380949999,1.0
White,1,33.0,3.4,SC,0.41,0.7363095238099999,1.0
White,1,41.0,2.6,SC,0.26,0.760119047619,1.0
White,2,36.0,2.6,SC,-0.13,0.697619047619,1.0
White,1,30.0,3.3,SC,-1.11,0.6892857142859999,1.0
White,1,39.0,3.6,SC,1.44,0.8303571428569999,1.0
White,2,37.0,2.5,SC,-0.1,0.7005952380949999,1.0
White,1,33.0,3.2,SC,-1.13,0.717261904762,1.0
White,2,38.0,3.2,SC,0.31,0.779761904762,1.0
White,2,34.0,3.1,Mt,-0.15,0.720238095238,1.0
White,1,33.0,3.4,SC,2.03,0.7363095238099999,1.0
White,1,32.0,3.5,SC,0.68,0.733333333333,1.0
White,1,32.0,3.1,NE,-0.13,0.695238095238,1.0
White,1,35.0,3.0,SC,0.17,0.723214285714,1.0
White,1,31.0,3.1,SC,-0.89,0.682738095238,1.0
White,2,34.0,3.0,SC,0.68,0.710714285714,1.0
White,2,35.0,3.0,SC,1.05,0.723214285714,1.0
White,2,36.0,2.2,SC,-0.69,0.659523809524,1.0
White,1,42.0,3.8,SC,2.23,0.886904761905,1.0
White,2,43.0,3.4,SC,0.61,0.8613095238099999,1.0
White,2,47.0,3.6,SC,-0.12,0.9303571428569999,1.0
Mexican,2,38.0,3.6,SC,-1.08,0.817857142857,1.0
White,2,40.0,3.8,SC,0.79,0.8619047619050001,1.0
White,2,47.0,3.7,SC,1.15,0.9398809523810001,1.0
White,2,39.0,3.3,SC,-0.37,0.801785714286,1.0
White,2,46.0,3.0,MW,-1.03,0.860714285714,1.0
Mexican,2,39.0,3.0,SC,-1.55,0.773214285714,1.0
White,2,37.0,3.8,SC,1.33,0.824404761905,1.0
White,1,35.0,4.0,SE,-1.51,0.818452380952,1.0
White,2,42.0,3.9,MW,0.54,0.896428571429,1.0
White,1,45.0,3.6,SC,-1.26,0.905357142857,1.0
Mexican,2,31.0,3.4,SC,-0.16,0.71130952381,1.0
White,2,39.0,3.7,SC,-0.22,0.839880952381,1.0
White,2,40.5,3.6,SC,-1.12,0.849107142857,1.0
Hispanic,2,41.0,3.3,SC,-0.49,0.826785714286,1.0
White,2,44.0,3.6,SC,-0.06,0.8928571428569999,1.0
White,2,42.0,3.6,FW,2.02,0.8678571428569999,1.0
White,1,39.0,3.6,SC,-0.1,0.8303571428569999,1.0
White,2,43.0,3.2,SC,0.17,0.842261904762,1.0
White,2,45.0,3.6,SC,1.02,0.905357142857,1.0
White,2,45.0,3.7,SC,1.17,0.9148809523810001,1.0
White,2,44.0,3.4,NE,-0.64,0.87380952381,1.0
Mexican,2,45.0,3.9,SC,0.28,0.9339285714290001,1.0
White,2,42.0,3.1,SC,0.79,0.820238095238,1.0
White,1,38.0,3.9,SC,-0.35,0.8464285714290001,1.0
White,2,32.0,4.0,GL,-1.39,0.780952380952,1.0
White,2,38.0,3.6,SC,-0.18,0.817857142857,1.0
White,1,40.0,3.9,SC,-0.16,0.8714285714290001,1.0
Mexican,2,34.0,3.2,SC,-1.31,0.729761904762,1.0
White,2,42.0,3.4,FW,-0.7,0.84880952381,1.0
White,2,45.0,3.5,Mt,0.23,0.895833333333,1.0
White,1,45.0,3.9,SC,1.56,0.9339285714290001,1.0
White,1,41.0,3.2,SC,1.04,0.817261904762,1.0
Asian,1,43.0,3.4,SC,1.0,0.8613095238099999,1.0
Black,1,38.0,3.0,SC,-0.76,0.760714285714,1.0
White,2,35.0,3.4,SC,-0.91,0.7613095238099999,0.0
Hispanic,1,44.0,3.0,SC,1.09,0.835714285714,1.0
White,1,41.0,3.7,SC,-0.02,0.864880952381,1.0
White,2,42.0,3.6,SC,0.11,0.8678571428569999,1.0
White,1,44.0,3.4,SC,0.01,0.87380952381,1.0
White,1,38.0,3.8,SC,0.57,0.8369047619050001,1.0
White,1,44.0,3.0,SC,0.75,0.835714285714,1.0
White,2,42.0,3.8,SC,0.25,0.886904761905,1.0
White,2,42.0,3.4,SC,1.88,0.84880952381,1.0
White,2,44.0,3.8,SC,-0.1,0.911904761905,1.0
White,2,47.0,3.2,SC,1.11,0.892261904762,1.0
Mexican,1,39.0,3.0,SC,-0.25,0.773214285714,1.0
White,2,47.0,3.9,SC,1.17,0.958928571429,1.0
White,2,44.0,3.5,SC,-1.53,0.8833333333329999,1.0
Amerindian,2,41.0,3.7,NE,0.55,0.864880952381,1.0
White,1,35.0,3.8,FW,-0.43,0.7994047619050001,1.0
White,1,40.0,3.9,GL,0.0,0.8714285714290001,1.0
White,2,46.0,3.6,SC,0.69,0.9178571428569999,1.0
White,2,41.0,3.6,SE,0.73,0.8553571428569999,1.0
White,2,46.0,3.7,SC,-0.12,0.927380952381,1.0
White,2,47.0,3.7,SC,1.94,0.9398809523810001,1.0
White,2,44.0,3.7,SC,-0.04,0.902380952381,1.0
White,1,46.0,3.9,SC,0.59,0.946428571429,1.0
White,2,47.0,3.9,SC,1.33,0.958928571429,1.0
Black,2,41.0,2.7,SC,0.25,0.7696428571430001,1.0
Amerindian,2,39.0,3.7,SC,1.27,0.839880952381,1.0
White,2,38.0,3.6,SC,0.77,0.817857142857,1.0
White,2,39.0,3.7,SC,1.15,0.839880952381,1.0
White,2,41.0,3.4,SC,0.8,0.83630952381,1.0
White,1,44.0,3.8,SC,0.79,0.911904761905,1.0
White,1,44.0,3.3,SC,0.86,0.864285714286,1.0
Asian,1,40.0,3.4,SC,-0.43,0.8238095238099999,1.0
White,1,47.0,3.3,SC,-0.89,0.901785714286,1.0
White,1,38.0,4.0,SC,0.61,0.855952380952,1.0
White,1,43.0,3.5,SC,-0.83,0.870833333333,1.0
Mexican,1,38.0,3.4,SC,0.13,0.7988095238099999,1.0
White,1,45.0,3.6,Mt,-0.12,0.905357142857,1.0
White,2,48.0,3.6,SC,0.01,0.942857142857,1.0
White,2,48.0,3.3,SC,0.86,0.914285714286,1.0
White,2,45.0,3.7,SC,0.25,0.9148809523810001,1.0
White,2,40.0,2.6,SC,-1.68,0.7476190476189999,1.0
White,1,41.0,3.5,SC,-0.24,0.8458333333329999,1.0
White,2,42.0,3.6,SC,1.23,0.8678571428569999,1.0
Black,1,31.0,3.4,MS,-1.12,0.71130952381,1.0
Mexican,1,40.5,3.7,SC,-1.82,0.8586309523810001,1.0
White,1,42.0,3.5,SC,-0.72,0.858333333333,1.0
White,1,44.0,3.3,SC,0.48,0.864285714286,1.0
White,1,44.0,3.7,SC,0.61,0.902380952381,1.0
Black,2,39.0,3.1,NE,-0.02,0.782738095238,1.0
White,2,42.0,3.7,SC,0.94,0.8773809523810001,1.0
Mexican,1,40.0,3.1,SC,0.34,0.795238095238,1.0
White,1,43.0,3.4,SC,0.75,0.8613095238099999,1.0
White,2,36.0,3.5,NG,0.48,0.7833333333329999,1.0
White,1,37.0,3.3,NG,0.44,0.776785714286,1.0
White,2,36.0,3.2,SE,-1.56,0.754761904762,0.0
White,1,36.0,2.6,NG,-1.07,0.697619047619,0.0
White,2,34.5,3.5,NG,0.89,0.764583333333,1.0
White,1,35.0,3.0,NG,-0.26,0.723214285714,1.0
White,1,35.0,3.2,NG,0.38,0.742261904762,1.0
White,2,35.0,2.7,NG,0.39,0.6946428571430001,1.0
White,1,27.0,4.0,NG,0.39,0.718452380952,1.0
White,2,39.0,3.4,NG,0.49,0.81130952381,1.0
White,1,38.0,3.0,NG,-0.2,0.760714285714,1.0
Asian,2,28.5,2.9,FW,-0.63,0.63244047619,0.0
White,2,30.7,3.0,NG,0.92,0.669464285714,1.0
White,2,33.0,3.2,NG,-0.42,0.717261904762,1.0
White,2,37.5,3.2,NG,1.03,0.773511904762,1.0
White,2,35.0,3.2,NG,0.35,0.742261904762,1.0
White,1,31.5,3.5,NG,0.6,0.7270833333329999,1.0
White,2,42.0,3.0,NG,0.57,0.8107142857140001,1.0
White,1,31.0,3.9,NG,-0.15,0.758928571429,1.0
White,1,32.0,2.9,NG,0.42,0.6761904761900001,1.0
White,2,39.0,3.3,NG,0.18,0.801785714286,1.0
White,2,35.0,3.5,SE,-0.6,0.770833333333,1.0
White,1,38.0,3.1,NG,1.25,0.770238095238,1.0
White,2,37.0,3.1,NG,-0.35,0.757738095238,0.0
White,1,36.0,3.8,NG,0.88,0.811904761905,1.0
White,1,40.0,3.5,NG,-0.63,0.833333333333,1.0
White,2,36.0,3.1,NG,0.37,0.745238095238,1.0
White,1,36.0,3.0,FW,-0.57,0.735714285714,0.0
White,2,37.0,3.3,NG,-0.1,0.776785714286,1.0
White,1,38.5,3.0,NG,-0.81,0.766964285714,1.0
White,1,41.0,3.4,NG,0.18,0.83630952381,1.0
White,1,36.0,3.4,NG,-0.55,0.77380952381,1.0
White,1,39.0,3.6,NG,-0.74,0.8303571428569999,1.0
White,1,36.0,3.3,NG,0.41,0.764285714286,1.0
White,1,37.0,3.2,SE,-0.42,0.767261904762,1.0
White,1,34.0,3.5,NG,0.11,0.7583333333329999,1.0
White,2,37.0,3.4,NG,-0.02,0.78630952381,1.0
White,1,33.5,3.7,GL,-0.93,0.771130952381,1.0
White,1,37.0,3.5,NE,-0.29,0.795833333333,1.0
White,1,30.5,3.4,NG,-0.41,0.7050595238099999,1.0
White,1,37.0,3.5,NG,-0.07,0.795833333333,1.0
White,1,42.0,2.9,NG,0.6,0.8011904761900001,1.0
White,1,37.0,3.0,NG,1.66,0.7482142857140001,1.0
White,1,34.0,3.4,NG,-0.41,0.74880952381,1.0
White,1,37.0,3.0,NG,0.72,0.7482142857140001,1.0
Black,1,26.0,2.7,NG,-0.54,0.582142857143,0.0
White,1,33.5,2.9,NG,0.94,0.69494047619,1.0
White,2,36.0,2.6,NG,0.24,0.697619047619,1.0
White,1,40.0,2.7,NG,0.37,0.7571428571430001,1.0
White,2,35.0,3.2,NG,-1.08,0.742261904762,1.0
White,1,33.0,3.2,NG,-0.18,0.717261904762,0.0
Asian,2,30.0,3.1,NG,-0.38,0.670238095238,0.0
White,1,36.5,3.1,NG,-0.53,0.751488095238,1.0
White,2,42.0,3.2,NG,0.96,0.829761904762,1.0
White,1,33.0,3.8,NG,0.77,0.7744047619050001,1.0
White,1,38.0,3.2,NG,0.21,0.779761904762,1.0
Black,1,23.0,2.7,NG,-2.15,0.544642857143,0.0
White,1,33.0,3.5,NG,1.29,0.745833333333,1.0
White,2,40.0,3.0,NG,-0.03,0.785714285714,1.0
White,1,35.0,3.5,NG,1.08,0.770833333333,1.0
White,2,41.0,2.8,NG,1.26,0.7791666666670001,1.0
White,1,28.0,3.4,NG,-0.17,0.6738095238099999,1.0
White,1,33.0,3.5,NG,-0.38,0.745833333333,1.0
White,2,39.0,3.3,NG,0.96,0.801785714286,1.0
White,2,40.0,3.1,SE,0.34,0.795238095238,1.0
White,1,36.0,3.5,NG,1.03,0.7833333333329999,1.0
White,2,32.0,2.7,NG,0.69,0.657142857143,1.0
White,1,39.0,3.1,NG,-1.0,0.782738095238,1.0
Asian,2,29.5,3.0,NE,-0.52,0.6544642857140001,1.0
White,2,36.0,3.4,NG,0.61,0.77380952381,1.0
White,2,35.0,3.2,NG,0.57,0.742261904762,1.0
White,2,36.0,3.1,NG,-1.39,0.745238095238,0.0
White,2,33.0,2.8,NG,-0.54,0.6791666666670001,1.0
White,2,39.0,3.3,NG,-0.43,0.801785714286,1.0
White,1,37.0,3.3,NG,0.21,0.776785714286,1.0
White,1,35.0,3.2,NG,-0.06,0.742261904762,1.0
White,2,38.0,3.2,NG,-0.01,0.779761904762,1.0
White,1,32.0,3.4,NG,-0.49,0.72380952381,1.0
White,2,33.5,3.5,NG,0.55,0.7520833333329999,1.0
White,1,45.0,3.6,NG,0.51,0.905357142857,1.0
White,1,42.0,3.1,NG,0.68,0.820238095238,1.0
White,1,36.0,3.7,NG,0.64,0.802380952381,1.0
Asian,1,29.5,2.9,NE,-0.07,0.64494047619,1.0
White,1,35.0,3.2,NW,0.02,0.742261904762,0.0
White,1,37.0,3.7,NG,0.81,0.8148809523810001,1.0
White,1,42.0,3.9,NG,-1.03,0.896428571429,1.0
White,2,33.0,2.6,NG,-0.73,0.660119047619,1.0
White,2,29.0,3.0,NG,0.52,0.648214285714,1.0
Puertorican,1,33.0,3.5,NG,0.79,0.745833333333,1.0
Black,1,28.0,2.9,NG,-2.13,0.6261904761899999,0.0
White,1,40.0,3.2,NG,0.19,0.804761904762,0.0
White,2,42.0,3.8,NG,1.52,0.886904761905,1.0
White,1,30.5,3.6,NG,-0.94,0.724107142857,0.0
White,1,39.0,2.9,NG,-1.06,0.7636904761900001,1.0
White,2,37.0,3.3,NG,1.74,0.776785714286,1.0
White,2,36.0,3.1,NG,0.74,0.745238095238,1.0
White,2,39.0,2.8,NG,-0.38,0.754166666667,1.0
White,1,39.0,3.1,NG,2.04,0.782738095238,1.0
White,2,42.0,2.9,NG,-0.36,0.8011904761900001,1.0
White,2,32.0,3.3,NG,0.2,0.714285714286,1.0
White,2,37.0,2.4,NG,2.82,0.6910714285709999,1.0
White,1,32.0,3.2,NG,0.45,0.704761904762,0.0
White,2,33.0,3.0,NG,0.32,0.698214285714,1.0
White,2,40.0,2.9,NG,1.07,0.77619047619,1.0
White,2,42.0,2.8,FW,1.26,0.791666666667,0.0
White,1,31.0,3.0,NG,-1.66,0.673214285714,0.0
White,1,37.0,3.5,NG,-0.2,0.795833333333,1.0
White,1,36.0,3.6,NG,0.3,0.7928571428569999,1.0
White,2,36.0,3.0,NG,-0.03,0.735714285714,1.0
White,2,38.0,3.1,NG,0.41,0.770238095238,1.0
Puertorican,2,29.0,2.6,NG,-2.05,0.610119047619,0.0
White,2,37.0,2.9,NG,1.02,0.7386904761900001,1.0
White,1,31.0,3.5,NG,-1.58,0.7208333333329999,0.0
Black,1,23.0,2.3,NG,-1.41,0.5065476190479999,0.0
White,2,47.0,3.4,NG,2.67,0.91130952381,1.0
White,2,45.0,2.7,NG,1.12,0.8196428571430001,1.0
White,1,35.0,3.7,NG,1.36,0.7898809523810001,1.0
White,1,36.0,2.9,NG,1.32,0.72619047619,1.0
White,1,23.7,2.7,NG,-2.27,0.553392857143,1.0
White,1,35.0,3.5,NG,-0.71,0.770833333333,1.0
Asian,2,24.0,2.9,NG,-1.51,0.57619047619,0.0
Asian,1,23.0,3.2,FW,-1.37,0.592261904762,0.0
White,2,46.0,2.8,NG,0.06,0.8416666666670001,1.0
White,2,37.0,3.0,NG,0.21,0.7482142857140001,1.0
White,1,33.0,3.5,NG,-0.57,0.745833333333,1.0
White,2,32.0,3.6,NG,0.69,0.7428571428569999,1.0
White,2,37.0,2.9,NG,0.02,0.7386904761900001,1.0
Asian,1,32.0,3.3,NG,-0.33,0.714285714286,1.0
White,2,35.0,3.1,NG,-0.4,0.732738095238,0.0
White,1,32.5,3.4,NG,0.86,0.7300595238099999,1.0
White,1,39.0,3.6,NG,1.66,0.8303571428569999,1.0
White,2,32.5,3.1,NG,2.26,0.701488095238,1.0
White,2,36.0,2.7,NG,0.91,0.7071428571430001,1.0
White,1,34.0,3.6,NG,1.06,0.7678571428569999,1.0
White,2,36.0,3.1,NG,-0.54,0.745238095238,1.0
White,2,43.0,3.4,NG,2.88,0.8613095238099999,1.0
Asian,2,26.0,3.3,NG,-0.68,0.639285714286,0.0
White,2,34.0,3.1,NG,0.2,0.720238095238,1.0
White,1,31.0,3.3,NG,1.77,0.701785714286,1.0
White,1,39.0,2.3,NG,1.47,0.706547619048,1.0
White,2,39.0,3.0,NG,-0.53,0.773214285714,1.0
White,1,40.0,3.0,NG,0.96,0.785714285714,1.0
White,2,34.0,3.3,NG,0.31,0.739285714286,1.0
White,1,38.0,3.7,NE,-0.07,0.8273809523810001,1.0
White,2,39.0,3.1,NG,0.74,0.782738095238,1.0
White,2,32.0,3.7,NG,0.46,0.7523809523810001,1.0
White,1,36.0,3.0,NG,0.62,0.735714285714,1.0
White,1,33.0,3.7,NG,-0.2,0.7648809523810001,1.0
White,1,28.0,3.5,NG,0.26,0.683333333333,0.0
White,1,37.0,2.9,NG,-0.18,0.7386904761900001,1.0
White,2,32.0,3.4,NG,0.62,0.72380952381,1.0
White,1,35.0,2.9,NG,-0.56,0.71369047619,1.0
White,1,40.0,2.7,NG,-0.39,0.7571428571430001,1.0
White,2,37.0,2.9,NG,-0.33,0.7386904761900001,1.0
White,1,35.0,2.8,NG,-0.58,0.704166666667,1.0
White,1,31.0,3.9,NG,1.31,0.758928571429,1.0
White,1,30.3,2.8,NG,-0.45,0.6454166666669999,1.0
White,2,44.0,3.5,NG,1.76,0.8833333333329999,1.0
White,2,35.0,2.8,NG,1.31,0.704166666667,1.0
White,2,45.0,3.5,NG,1.82,0.895833333333,1.0
White,1,39.5,2.9,NG,-0.91,0.7699404761900001,1.0
White,1,39.5,3.5,MS,1.31,0.827083333333,1.0
White,2,39.0,3.1,SE,-0.58,0.782738095238,1.0
White,1,31.5,3.6,NG,0.18,0.7366071428569999,1.0
White,1,39.0,2.8,NG,0.2,0.754166666667,1.0
White,1,38.0,3.7,NG,1.68,0.8273809523810001,1.0
White,2,35.0,3.0,NG,0.3,0.723214285714,1.0
White,1,39.0,3.1,NG,0.58,0.782738095238,1.0
White,2,33.0,3.5,NG,0.96,0.745833333333,1.0
White,1,35.0,3.2,NG,-0.45,0.742261904762,1.0
White,1,39.0,3.2,NG,0.41,0.792261904762,1.0
White,2,38.0,3.2,NG,-0.15,0.779761904762,1.0
Puertorican,2,40.0,3.0,NG,0.25,0.785714285714,1.0
Asian,2,33.0,2.7,NG,-0.48,0.669642857143,1.0
White,1,34.0,3.9,NG,-0.54,0.796428571429,1.0
White,1,25.0,3.7,NG,0.6,0.664880952381,1.0
White,1,34.0,3.2,NG,-0.34,0.729761904762,1.0
Asian,2,30.0,3.4,NG,-0.02,0.6988095238099999,1.0
White,1,37.5,3.1,NG,0.06,0.763988095238,1.0
White,2,35.0,3.0,NG,-0.05,0.723214285714,1.0
White,2,38.0,3.2,NG,0.42,0.779761904762,1.0
White,2,36.0,3.1,NG,-0.23,0.745238095238,1.0
White,2,36.0,3.2,NG,0.66,0.754761904762,1.0
White,1,39.0,3.2,NG,-0.54,0.792261904762,1.0
White,1,36.0,3.7,NG,-0.07,0.802380952381,1.0
White,2,35.0,3.2,NG,0.38,0.742261904762,1.0
White,2,44.0,3.0,NG,0.1,0.835714285714,1.0
White,2,36.0,3.3,NG,-0.38,0.764285714286,1.0
White,2,44.0,3.0,NG,-0.03,0.835714285714,1.0
Asian,2,25.0,2.6,NG,-1.64,0.560119047619,0.0
White,2,35.0,3.4,NG,1.12,0.7613095238099999,1.0
White,2,27.0,2.6,NG,-1.18,0.585119047619,1.0
White,1,39.0,3.0,NE,0.11,0.773214285714,1.0
White,2,38.0,3.3,NG,0.37,0.789285714286,1.0
Other,2,39.0,2.9,NG,0.17,0.7636904761900001,1.0
Black,2,29.0,2.5,NG,-1.08,0.600595238095,1.0
White,1,38.0,3.2,NG,0.06,0.779761904762,1.0
White,2,31.5,3.7,NG,0.05,0.746130952381,1.0
White,2,39.0,2.9,NG,-0.43,0.7636904761900001,1.0
White,1,38.0,3.1,NG,-0.39,0.770238095238,1.0
White,1,35.0,3.5,NG,-0.83,0.770833333333,0.0
White,2,32.5,3.5,NG,0.78,0.739583333333,1.0
White,2,42.0,3.0,NG,-0.48,0.8107142857140001,1.0
White,2,37.0,3.4,NG,-0.48,0.78630952381,1.0
White,2,42.0,3.2,NG,-1.44,0.829761904762,1.0
White,2,36.5,2.9,NG,-0.02,0.7324404761900001,1.0
Hispanic,1,31.5,2.6,SE,0.63,0.641369047619,1.0
White,2,36.0,3.1,NG,-0.34,0.745238095238,1.0
White,1,37.0,3.2,NG,0.15,0.767261904762,1.0
White,1,36.0,3.5,SE,-0.13,0.7833333333329999,1.0
White,2,36.0,3.6,NG,-0.74,0.7928571428569999,1.0
White,1,37.0,3.5,NG,0.56,0.795833333333,1.0
White,2,28.7,3.5,NG,-0.59,0.692083333333,1.0
White,2,39.0,3.2,NG,0.15,0.792261904762,1.0
White,1,38.0,3.4,NG,0.09,0.7988095238099999,1.0
White,1,33.5,3.5,NG,-0.26,0.7520833333329999,1.0
White,1,32.0,3.2,NG,-0.27,0.704761904762,1.0
White,1,41.0,2.9,NG,1.06,0.78869047619,1.0
Asian,1,29.5,3.1,NG,-0.12,0.663988095238,0.0
White,2,39.0,2.9,NG,-0.16,0.7636904761900001,1.0
White,2,39.0,3.0,NG,-0.78,0.773214285714,1.0
White,1,39.0,2.9,NG,0.27,0.7636904761900001,0.0
White,2,42.0,2.9,NG,0.15,0.8011904761900001,1.0
White,2,37.0,3.5,NG,0.87,0.795833333333,1.0
White,1,33.0,3.1,NG,-0.16,0.707738095238,1.0
White,1,37.0,3.2,GL,-0.06,0.767261904762,1.0
Puertorican,1,27.5,2.8,NG,-0.85,0.610416666667,1.0
White,1,41.0,3.1,NG,0.3,0.807738095238,1.0
White,1,34.0,3.5,NG,1.54,0.7583333333329999,1.0
White,1,33.0,3.6,NE,-0.15,0.755357142857,1.0
White,2,39.0,3.1,NG,1.02,0.782738095238,1.0
Asian,1,31.0,3.4,NG,-1.06,0.71130952381,1.0
White,1,37.0,3.1,NG,0.06,0.757738095238,1.0
White,1,35.0,3.4,NG,-0.74,0.7613095238099999,0.0
White,1,35.0,3.3,NG,-0.73,0.7517857142859999,1.0
White,2,33.0,3.2,NG,-0.92,0.717261904762,1.0
White,2,39.0,2.8,NG,-0.13,0.754166666667,1.0
Black,2,11.0,3.0,NG,-1.4,0.423214285714,0.0
White,1,33.0,3.5,NG,0.34,0.745833333333,1.0
White,1,36.0,3.4,NG,0.71,0.77380952381,1.0
White,1,33.0,3.3,NG,-0.36,0.726785714286,1.0
White,1,32.0,3.4,NG,-0.36,0.72380952381,1.0
White,2,40.5,2.9,NG,0.13,0.78244047619,1.0
White,1,40.0,2.7,NG,-0.08,0.7571428571430001,1.0
White,1,33.0,3.8,NG,-0.28,0.7744047619050001,1.0
White,1,36.0,3.3,NG,-0.2,0.764285714286,1.0
Asian,1,30.0,2.5,NG,-0.93,0.613095238095,0.0
Black,1,26.0,2.5,NE,-2.07,0.5630952380950001,0.0
White,1,27.0,2.9,NG,-0.96,0.61369047619,1.0
White,2,33.0,3.5,NG,0.84,0.745833333333,1.0
White,1,30.0,3.2,NG,-0.78,0.679761904762,1.0
White,2,37.0,3.6,NG,1.06,0.8053571428569999,1.0
White,1,35.0,3.7,NG,0.76,0.7898809523810001,1.0
White,1,38.0,3.0,NG,0.67,0.760714285714,1.0
White,1,38.0,3.2,NG,0.25,0.779761904762,1.0
White,1,33.0,3.1,NG,-0.46,0.707738095238,1.0
White,1,39.0,3.4,NG,0.49,0.81130952381,1.0
White,1,38.0,3.3,NG,-0.1,0.789285714286,1.0
White,2,38.0,3.1,NG,-0.73,0.770238095238,1.0
White,2,41.0,3.3,NG,1.77,0.826785714286,1.0
White,1,31.0,3.3,NG,-0.05,0.701785714286,1.0
White,2,44.0,2.4,NG,0.09,0.7785714285709999,1.0
White,1,35.0,3.4,NG,-0.45,0.7613095238099999,1.0
White,1,31.0,2.8,NG,-0.01,0.654166666667,0.0
White,1,31.0,3.8,NG,-0.75,0.749404761905,0.0
White,1,38.0,3.5,NG,2.54,0.808333333333,1.0
White,2,38.5,2.5,NG,0.12,0.719345238095,1.0
White,2,39.0,3.3,NG,0.1,0.801785714286,1.0
White,1,39.0,3.5,NG,-0.26,0.8208333333329999,0.0
