age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
34.0, Federal-gov,12285.0, Bachelors,13.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
36.0, Private,269254.1, Some-college,9.0, Separated, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
31.0, Private,1490400.0, Bachelors,14.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
49.75988, Private,342893.97, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,44.0, United-States, >50K
28.0, Self-emp-not-inc,193398.86, Bachelors,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
38.0, Private,12285.0, HS-grad,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
26.0, Private,367160.3, HS-grad,9.0, Married-AF-spouse, Craft-repair, Own-child, White, Male,0.0,0.0,35.0, United-States, <=50K
32.0, Private,200431.94, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
40.0, Private,95680.49, HS-grad,10.0, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
46.0, Private,228609.23, Bachelors,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
50.0, Private,225636.98, Some-college,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
45.0, Private,161677.66, Bachelors,16.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,80.0, United-States, <=50K
22.0, Private,297502.06, Some-college,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
41.0, Self-emp-inc,147207.5, Prof-school,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
49.0, Private,175087.98, 9th,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0.0,0.0,36.0, Philippines, <=50K
43.0, Private,601943.7, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
42.0, Self-emp-inc,144228.17, Assoc-voc,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Male,0.0,0.0,28.0, United-States, >50K
48.0, Private,118928.46, Masters,11.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,99.0, United-States, >50K
37.0, Private,43364.727, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
31.0, Private,335029.78, Some-college,11.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
30.0, Private,94775.05, Masters,11.0, Never-married, Prof-specialty, Unmarried, Black, Female,0.0,0.0,40.0, ?, <=50K
26.0, Private,174419.8, HS-grad,9.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Private,155845.94, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
90.0, Private,12285.0, HS-grad,9.0, Widowed, Craft-repair, Unmarried, White, Female,0.0,0.0,35.0, United-States, >50K
32.0, Private,185064.55, Bachelors,10.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,45.0, United-States, <=50K
42.0, Private,195215.5, Some-college,12.0, Married-spouse-absent, Exec-managerial, Husband, White, Male,0.0,0.0,16.0, United-States, >50K
30.0, Private,1490400.0, HS-grad,9.0, Divorced, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
30.0, Private,253995.42, Bachelors,16.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, >50K
43.0, Private,128353.8, HS-grad,9.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
44.0, ?,509020.22, Some-college,10.0, Divorced, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
55.0, Private,186992.12, Assoc-acdm,10.0, Separated, Sales, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
46.0, Private,314283.28, Bachelors,13.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, >50K
17.0, Private,249621.98, Some-college,10.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,38.0, United-States, <=50K
90.0, Self-emp-not-inc,185024.17, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
51.0, Private,188222.0, Bachelors,12.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
65.0, Private,121739.71, 7th-8th,5.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,48.0, United-States, <=50K
43.0, Private,85532.6, 10th,1.0, Separated, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
36.0, Private,99177.64, Some-college,11.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,43.0, United-States, >50K
37.0, Private,12285.0, Some-college,10.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,112031.64, 10th,9.0, Widowed, Craft-repair, Not-in-family, White, Female,0.0,0.0,1.0, Haiti, <=50K
90.0, Private,202611.33, 7th-8th,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,41.0, United-States, <=50K
17.0, Private,266661.53, HS-grad,9.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
30.0, Private,205366.25, Assoc-voc,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,38.736485, United-States, <=50K
24.0, Federal-gov,205079.94, Bachelors,14.0, Never-married, Tech-support, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
40.0, Private,91720.42, HS-grad,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, Taiwan, >50K
17.0, Private,144062.47, Some-college,11.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
39.0, Local-gov,170076.39, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Private,155208.34, Some-college,10.0, Never-married, ?, Not-in-family, White, Male,0.0,0.0,40.0, Mexico, <=50K
28.0, Private,203805.77, Bachelors,10.0, Never-married, Tech-support, Unmarried, White, Female,0.0,0.0,50.0, United-States, <=50K
41.0, Private,297009.72, HS-grad,7.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
47.0, Private,12285.0, HS-grad,9.0, Divorced, Sales, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
42.0, State-gov,203785.95, Bachelors,16.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
34.0, Private,233909.47, Bachelors,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
90.0, Federal-gov,131428.81, Some-college,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Female,0.0,0.0,40.0, United-States, >50K
50.0, Private,297524.9, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
51.0, Private,287404.94, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, ?, <=50K
39.0, Private,303451.47, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,30.0, United-States, <=50K
47.0, Federal-gov,110556.39, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Private,108137.58, 10th,9.0, Divorced, Machine-op-inspct, Unmarried, Black, Male,0.0,0.0,40.0, United-States, <=50K
39.0, Private,127929.24, Masters,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Private,1490400.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Self-emp-inc,122269.57, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
17.0, Private,275560.62, 10th,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
34.0, Local-gov,165773.78, Masters,13.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
29.0, Private,167633.98, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, El-Salvador, >50K
32.0, Private,269299.62, 7th-8th,9.0, Divorced, Handlers-cleaners, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
90.0, Self-emp-not-inc,12285.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
44.0, Private,1490400.0, Assoc-voc,10.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,50.0, Philippines, <=50K
23.0, Private,260036.69, 11th,7.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
47.0, Private,153385.27, Bachelors,11.0, Married-civ-spouse, Prof-specialty, Wife, White, Male,0.0,0.0,40.0, United-States, >50K
17.0, Private,106724.06, HS-grad,7.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,1.0, United-States, <=50K
73.066925, Self-emp-not-inc,208059.98, Prof-school,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999.0,0.0,40.0, United-States, >50K
32.0, ?,313124.16, Masters,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, ?, <=50K
46.0, Private,196258.34, Assoc-voc,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, >50K
36.0, Private,182043.97, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, ?, <=50K
42.0, Local-gov,199074.69, Prof-school,11.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,99999.0,0.0,50.0, United-States, >50K
27.0, Self-emp-not-inc,12285.0, 11th,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
17.0, Private,389622.6, 10th,9.0, Never-married, ?, Own-child, White, Male,0.0,0.0,1.0, United-States, <=50K
41.0, Private,65333.2, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
49.0, Private,12285.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
39.0, Self-emp-inc,410446.88, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0.0,0.0,25.0, United-States, <=50K
17.0, Private,316067.56, HS-grad,9.0, Never-married, Tech-support, Own-child, Black, Female,0.0,0.0,20.0, United-States, <=50K
35.0, Self-emp-inc,206579.69, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
17.0, Private,234220.27, 11th,9.0, Never-married, Handlers-cleaners, Own-child, White, Female,0.0,0.0,1.0, United-States, <=50K
17.0, Private,1490400.0, 11th,9.0, Never-married, Machine-op-inspct, Own-child, White, Female,0.0,0.0,1.0, United-States, <=50K
90.0, Self-emp-not-inc,381965.7, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
47.0, ?,342329.22, Some-college,9.0, Married-spouse-absent, Other-service, Not-in-family, Black, Male,0.0,0.0,1.0, United-States, <=50K
22.0, Local-gov,236101.94, Some-college,9.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,50.11264, United-States, <=50K
70.0, Private,306278.06, HS-grad,9.0, Married-civ-spouse, Priv-house-serv, Other-relative, White, Female,0.0,0.0,30.0, Cuba, <=50K
28.0, Private,234581.44, Assoc-voc,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
27.0, Private,183800.84, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
33.0, Private,164563.95, Bachelors,11.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
55.0, Private,1490400.0, Assoc-voc,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,70.0, United-States, <=50K
19.0, Private,149916.81, HS-grad,10.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
43.0, Private,108926.79, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, United-States, >50K
35.0, Local-gov,139749.61, Some-college,10.0, Never-married, ?, Not-in-family, White, Female,0.0,0.0,1.0, United-States, <=50K
21.0, Private,1490400.0, Some-college,10.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,1.0, United-States, <=50K
44.0, Local-gov,201330.31, Masters,12.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
47.0, Federal-gov,307244.84, Bachelors,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
25.0, Private,60545.535, Some-college,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,15.0, United-States, <=50K
90.0, Private,296415.28, Assoc-acdm,10.0, Divorced, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
43.0, Private,12285.0, 10th,8.0, Widowed, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
50.0, Private,400962.6, 7th-8th,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,4356.0,25.0, United-States, <=50K
64.05876, Private,138026.14, Assoc-voc,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,48.0, United-States, >50K
90.0, Self-emp-inc,12285.0, Bachelors,16.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
42.0, Self-emp-not-inc,12285.0, Some-college,9.0, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0.0,0.0,20.0, United-States, <=50K
28.865055, Private,206886.19, HS-grad,1.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
31.0, Federal-gov,55083.19, Some-college,10.0, Never-married, ?, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
26.0, Private,155641.98, 11th,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
41.0, Private,305206.28, HS-grad,10.0, Married-civ-spouse, Adm-clerical, Wife, Black, Male,0.0,0.0,40.0, Philippines, >50K
32.0, Private,242988.45, Assoc-voc,10.0, Never-married, ?, Own-child, Other, Female,0.0,0.0,1.0, United-States, <=50K
43.0, Private,1490400.0, 10th,5.0, Widowed, Handlers-cleaners, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
33.0, Private,191848.0, Some-college,10.0, Separated, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
37.0, Private,12285.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0.0,0.0,50.0, United-States, >50K
38.0, Private,248929.45, Bachelors,12.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
66.0, Private,1490400.0, Assoc-acdm,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, ?, <=50K
30.0, Private,432172.88, Assoc-voc,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
37.0, Local-gov,1490400.0, Assoc-acdm,12.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Hungary, <=50K
42.0, Local-gov,252705.17, Some-college,10.0, Married-spouse-absent, Prof-specialty, Wife, Black, Female,0.0,0.0,40.0, United-States, >50K
41.0, Private,154348.33, HS-grad,9.0, Married-civ-spouse, Protective-serv, Wife, White, Female,99999.0,0.0,40.0, United-States, >50K
32.0, Private,326927.62, Bachelors,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
42.0, Private,203031.86, HS-grad,9.0, Divorced, Other-service, Not-in-family, White, Male,0.0,0.0,48.0, United-States, <=50K
40.0, Private,167557.33, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Female,0.0,0.0,40.0, United-States, >50K
17.0, ?,195408.31, Some-college,10.0, Never-married, ?, Own-child, Black, Female,0.0,0.0,1.0, United-States, <=50K
53.0, Private,159526.61, 9th,10.0, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0.0,0.0,99.0, United-States, <=50K
43.0, ?,12285.0, Some-college,12.0, Never-married, ?, Not-in-family, White, Male,0.0,0.0,40.0, Ecuador, <=50K
38.0, Private,12285.0, Assoc-voc,10.0, Divorced, Other-service, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
60.0, Self-emp-not-inc,257573.17, HS-grad,1.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,35.0, United-States, >50K
90.0, Private,95348.06, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
24.381634, Private,238978.67, 12th,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,1.0, United-States, <=50K
23.0, Local-gov,186567.34, Some-college,10.0, Never-married, Priv-house-serv, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
30.0, Private,104052.86, 10th,7.0, Separated, Other-service, Own-child, White, Male,0.0,0.0,47.894802, United-States, <=50K
90.0, Self-emp-inc,175885.58, Bachelors,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
17.0, Private,204683.98, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
60.0, Private,201778.36, HS-grad,7.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,8.607637, United-States, <=50K
52.0, Self-emp-inc,144552.9, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
49.0, Private,296310.12, Masters,14.0, Divorced, Tech-support, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
41.0, Private,202510.5, Bachelors,14.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, >50K
35.0, Private,175564.05, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
44.0, Private,200172.27, 10th,6.0, Separated, Other-service, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
36.0, Private,358811.3, HS-grad,9.0, Separated, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
43.0, Private,194062.55, 10th,9.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
35.0, Private,310859.03, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
38.0, Private,229712.3, Some-college,10.0, Never-married, ?, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Private,37763.65, Some-college,9.0, Married-spouse-absent, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
